Date,Close,returns,Volume,Volume_lag_1,volatility_lag_10,SMA_10,SMA_20,RSI_14,Lag_1,Lag_2,Lag_3
2005-03-10,1209.25,0.0018558174466258848,1604020000,1704970000.0,0.006908758473707315,0.0013744768533116459,0.00021814083934729167,45.650614257583186,-0.01018512206380029,-0.004798789368921641,0.0026102702593100435
2005-03-11,1200.0799560546875,-0.007583249076131948,1449820000,1604020000.0,0.006529108359054828,0.0007706815440347015,0.0007396956713822845,53.97164904299325,0.0018558174466258848,-0.01018512206380029,-0.004798789368921641
2005-03-14,1206.8299560546875,0.0056246252309646305,1437430000,1449820000.0,0.006254406214253076,-0.0009183252832374644,0.00014996016023554047,46.65824219256101,-0.007583249076131948,0.0018558174466258848,-0.01018512206380029
2005-03-15,1197.75,-0.007523807317785902,1513530000,1437430000.0,0.006237610393547318,0.000285561376379595,8.491031323552001e-05,58.25480090446839,0.0056246252309646305,-0.007583249076131948,0.0018558174466258848
2005-03-16,1188.0699462890625,-0.00808186492251095,1653190000,1513530000.0,0.006367593206365064,-0.0010326268273071482,-0.0003261247297584147,44.28913230949933,-0.007523807317785902,0.0056246252309646305,-0.007583249076131948
2005-03-17,1190.2099609375,0.0018012530786775116,1581930000,1653190000.0,0.00673244342862678,-0.0018135433766728437,-0.0008952063031268054,42.94600144738194,-0.00808186492251095,-0.007523807317785902,0.0056246252309646305
2005-03-18,1189.6500244140625,-0.00047045188816641215,2344370000,1581930000.0,0.006800476516187391,-0.0016656485546077903,-0.0008142324463375373,46.916573949052534,0.0018012530786775116,-0.00808186492251095,-0.007523807317785902
2005-03-21,1183.780029296875,-0.004934220146028734,1819440000,2344370000.0,0.005577648704490211,-0.0026751318621739072,-0.00044158677021317037,52.745174418924364,-0.00047045188816641215,0.0018012530786775116,-0.00808186492251095
2005-03-22,1171.7099609375,-0.010196208806246054,2114470000,1819440000.0,0.005285909533605464,-0.003429580902707785,-0.0007232744929138335,44.73807192417557,-0.004934220146028734,-0.00047045188816641215,0.0018012530786775116
2005-03-23,1172.530029296875,0.0006998902345414226,2246870000,2114470000.0,0.005700554203855977,-0.003969322846440226,-0.0005077987650478844,45.03732891674494,-0.010196208806246054,-0.004934220146028734,-0.00047045188816641215
2005-03-24,1171.4200439453125,-0.0009466583574222476,1721720000,2246870000.0,0.005413808535089504,-0.0028808216166060553,-0.0007531723816472047,50.17118986912689,0.0006998902345414226,-0.010196208806246054,-0.004934220146028734
2005-03-28,1174.280029296875,0.002441468682685466,1746220000,1721720000.0,0.005210073112369131,-0.0031610691970108684,-0.0011951938264880835,44.84978167816868,-0.0009466583574222476,0.0006998902345414226,-0.010196208806246054
2005-03-29,1165.3599853515625,-0.007596181253847534,2223250000,1746220000.0,0.005229053618664555,-0.002158597421129127,-0.0015384613521832956,49.914747640683814,0.002441468682685466,-0.0009466583574222476,0.0006998902345414226
2005-03-30,1181.4100341796875,0.013772610206178593,2097110000,2223250000.0,0.00468563770587799,-0.0034806780696103436,-0.0015975583466153742,48.623733183598205,-0.007596181253847534,0.002441468682685466,-0.0009466583574222476
2005-03-31,1180.5899658203125,-0.0006941437228814573,2214230000,2097110000.0,0.006940798294394538,-0.001351036317213894,-0.001191831572260521,60.18505695170123,0.013772610206178593,-0.007596181253847534,0.002441468682685466
2005-04-01,1172.9200439453125,-0.006496685637735977,2168690000,2214230000.0,0.006525520331620131,-0.0006122641972509446,-0.001212903786961894,48.937852356783175,-0.0006941437228814573,0.013772610206178593,-0.007596181253847534
2005-04-04,1176.1199951171875,0.002728192077877223,2079770000,2168690000.0,0.006709508275900442,-0.0014420580688922935,-0.001553853311750042,50.46673103297299,-0.006496685637735977,-0.0006941437228814573,0.013772610206178593
2005-04-05,1181.3900146484375,0.004480851914030248,1870800000,2079770000.0,0.006836026681677371,-0.00112219367228793,-0.0018986627672309187,48.71176265818463,0.002728192077877223,-0.006496685637735977,-0.0006941437228814573
2005-04-06,1184.0699462890625,0.002268456316200096,1797400000,1870800000.0,0.006900721081079481,-0.00018068646628203178,-0.0018051336844949085,55.94156599549384,0.004480851914030248,0.002728192077877223,-0.006496685637735977
2005-04-07,1191.1400146484375,0.005970988776071051,1900620000,1797400000.0,0.00595100727155483,0.0010657800459625832,-0.0014517714002388216,55.040232342068705,0.002268456316200096,0.004480851914030248,0.002728192077877223
2005-04-08,1181.199951171875,-0.008345000045604456,1661330000,1900620000.0,0.006145270424058427,0.001592889900115546,-0.0006439658582452545,52.1605645363635,0.005970988776071051,0.002268456316200096,0.004480851914030248
2005-04-11,1181.2099609375,8.474234709510142e-06,1525310000,1661330000.0,0.006885717444348403,0.0008530557312973252,-0.0011540067328567715,46.372537458410946,-0.008345000045604456,0.005970988776071051,0.002268456316200096
2005-04-12,1187.760009765625,0.005545202838389773,1979830000,1525310000.0,0.006866312762016597,0.0006097562864997297,-0.0007744205673146986,52.198112384774724,8.474234709510142e-06,-0.008345000045604456,0.005970988776071051
2005-04-13,1173.7900390625,-0.011761610584853477,2049740000,1979830000.0,0.006360187651642922,0.0019238946957234604,-0.0007783916869434415,56.9834470558869,0.005545202838389773,8.474234709510142e-06,-0.008345000045604456
2005-04-14,1162.050048828125,-0.010001780423824047,2355040000,2049740000.0,0.006198290401155267,-0.0006295273833797465,-0.0009902818502968203,44.769169131088105,-0.011761610584853477,0.005545202838389773,8.474234709510142e-06
2005-04-15,1142.6199951171875,-0.016720496445511768,2689960000,2355040000.0,0.0068713655181856384,-0.0015602910534740055,-0.001086277625362475,46.20263965920924,-0.010001780423824047,-0.011761610584853477,0.005545202838389773
2005-04-18,1145.97998046875,0.0029405973691347675,2180670000,2689960000.0,0.008299612990003516,-0.0025826721342515845,-0.002012365101571939,42.18260298444467,-0.016720496445511768,-0.010001780423824047,-0.011761610584853477
2005-04-19,1152.780029296875,0.00593382863926073,2142700000,2180670000.0,0.00831497242449565,-0.00256143160512583,-0.00184181263870688,53.98567245279498,0.0029405973691347675,-0.016720496445511768,-0.010001780423824047
2005-04-20,1137.5,-0.0132549392846395,2217050000,2142700000.0,0.008463079772362743,-0.002416133932602782,-0.0012984101994424069,46.55612676134078,0.00593382863926073,0.0029405973691347675,-0.016720496445511768
2005-04-21,1159.949951171875,0.019736220810439464,2308560000,2217050000.0,0.008919704826098496,-0.003968473492686741,-0.001451346723362079,44.70141210816032,-0.0132549392846395,0.00593382863926073,0.0029405973691347675
2005-04-22,1152.1199951171875,-0.006750253359446234,2045880000,2308560000.0,0.011354008925774617,-0.0025919502892499,-0.000499530194567177,59.00124138301325,0.019736220810439464,-0.0132549392846395,0.00593382863926073
2005-04-25,1162.0999755859375,0.008662275206615888,1795030000,2045880000.0,0.011275150895291521,-0.002432475620634078,-0.0007897099446683764,47.09214222526754,-0.006750253359446234,0.019736220810439464,-0.0132549392846395
2005-04-26,1151.8299560546875,-0.00883746643749117,1959740000,1795030000.0,0.011803048956381585,-0.0015670955234434402,-0.0004786696184718553,51.183602117506986,0.008662275206615888,-0.006750253359446234,0.019736220810439464
2005-04-27,1156.3800048828125,0.00395027825436145,2151520000,1959740000.0,0.01171606242961072,-0.0030053624510315347,-0.0005407338776540372,47.10673379674915,-0.00883746643749117,0.008662275206615888,-0.006750253359446234
2005-04-28,1143.219970703125,-0.011380371611511175,2182270000,2151520000.0,0.011462100742314489,-0.001434173567110042,-0.0010318504752448942,49.497366433004416,0.00395027825436145,-0.00883746643749117,0.008662275206615888
2005-04-29,1156.8499755859375,0.011922469194121543,2362360000,2182270000.0,0.011584235925331443,-0.0015720326858787547,-0.0015661618696763801,49.24877064722727,-0.011380371611511175,0.00395027825436145,-0.00883746643749117
2005-05-02,1162.1600341796875,0.004590101314615458,1980040000,2362360000.0,0.01094600067205041,0.0012922638780845763,-0.0006452041280835041,52.745459712235814,0.011922469194121543,-0.011380371611511175,0.00395027825436145
2005-05-03,1161.1700439453125,-0.0008518536219271899,2167020000,1980040000.0,0.010985955774665738,0.0014572142726326453,-0.0005521086662465923,49.78171299413276,0.004590101314615458,0.011922469194121543,-0.011380371611511175
2005-05-04,1175.6500244140625,0.012470163645930121,2306480000,2167020000.0,0.010887853520350146,0.0007786460465138533,-0.0008187439430444643,52.63639016389347,-0.0008518536219271899,0.004590101314615458,0.011922469194121543
2005-05-05,1172.6300048828125,-0.002568808292038427,1997100000,2306480000.0,0.010222416342840034,0.0033511563395708156,-0.000308658576557963,55.143044172815856,0.012470163645930121,-0.0008518536219271899,0.004590101314615458
2005-05-06,1171.3499755859375,-0.0010915883881061905,1707200000,1997100000.0,0.008545982644078451,0.0011206534293230264,-0.0007356484299634369,53.120004531435804,-0.002568808292038427,0.012470163645930121,-0.0008518536219271899
2005-05-09,1178.8399658203125,0.006394323123307677,1857020000,1707200000.0,0.008144835892429784,0.0016865199264570307,-0.00037297784708852365,49.033538796256764,-0.0010915883881061905,-0.002568808292038427,0.012470163645930121
2005-05-10,1166.219970703125,-0.010705435413708386,1889660000,1857020000.0,0.007958455000660947,0.0014597247181262097,-5.3685402658615325e-05,50.108047406621075,0.006394323123307677,-0.0010915883881061905,-0.002568808292038427
2005-05-11,1171.1099853515625,0.004193046570356129,1834970000,1889660000.0,0.008243806419273867,0.001272927820504488,-0.0008662173152635233,50.604121089860044,-0.010705435413708386,0.006394323123307677,-0.0010915883881061905
2005-05-12,1159.3599853515625,-0.010033216475797246,1995290000,1834970000.0,0.00825291930186717,0.001297204652103956,-6.8484457503043e-05,45.971531452535366,0.004193046570356129,-0.010705435413708386,0.006394323123307677
2005-05-13,1154.050048828125,-0.004580058472371085,2188590000,1995290000.0,0.008030996294552398,0.0014319201656753488,-7.005626010170296e-05,49.09137950250244,-0.010033216475797246,0.004193046570356129,-0.010705435413708386
2005-05-16,1165.68994140625,0.01008612459220859,1856860000,2188590000.0,0.0072978767051777695,-0.00021833260097391393,0.0005369656385553311,46.121101332652984,-0.004580058472371085,-0.010033216475797246,0.004193046570356129
2005-05-17,1173.800048828125,0.006957345288654659,1887260000,1856860000.0,0.007883676622367278,0.00033126972678539925,0.0008942419997090223,55.63660009106597,0.01008612459220859,-0.004580058472371085,-0.010033216475797246
2005-05-18,1185.56005859375,0.010018750448482105,2266320000,1887260000.0,0.008136187692480031,0.0011121896178435842,0.0009454178321787188,50.950373071232875,0.006957345288654659,0.01008612459220859,-0.004580058472371085
2005-05-19,1191.0799560546875,0.0046559408112019085,1775860000,2266320000.0,0.007785315669373162,0.0008670482980987826,0.002109102318834799,57.33171484338454,0.010018750448482105,0.006957345288654659,0.01008612459220859
2005-05-20,1189.280029296875,-0.0015111720658741445,1631750000,1775860000.0,0.007766245744341113,0.0015895232084228161,0.0013550883188729213,47.16140772552415,0.0046559408112019085,0.010018750448482105,0.006957345288654659
2005-05-23,1193.8599853515625,0.003851032508630725,1681170000,1631750000.0,0.007783454698541346,0.0015475648406460206,0.0016170423835515258,47.59470469391357,-0.0015111720658741445,0.0046559408112019085,0.010018750448482105
2005-05-24,1194.0699462890625,0.00017586730443786003,1681000000,1681170000.0,0.00764785785643448,0.0012932357791783256,0.0013764802486522676,51.85517785403243,0.003851032508630725,-0.0015111720658741445,0.0046559408112019085
2005-05-25,1190.010009765625,-0.0034000826635449677,1742180000,1681000000.0,0.0064277842662320275,0.00238136605099295,0.0018271469357487192,44.750667468408835,0.00017586730443786003,0.003851032508630725,-0.0015111720658741445
2005-05-26,1197.6199951171875,0.00639489188251563,1654110000,1742180000.0,0.0066351345706632875,0.0016220531276028404,0.0014596288898533981,49.6065547131257,-0.0034000826635449677,0.00017586730443786003,0.003851032508630725
2005-05-27,1198.780029296875,0.0009686162425619482,1381430000,1654110000.0,0.005335119521378111,0.0032648639634341283,0.0023483920645547387,53.28474961349994,0.00639489188251563,-0.0034000826635449677,0.00017586730443786003
2005-05-31,1191.5,-0.006072865011894635,1840680000,1381430000.0,0.00467645009274135,0.0038197314349274316,0.0018006994169767587,47.57561279371721,0.0009686162425619482,0.00639489188251563,-0.0034000826635449677
2005-06-01,1202.219970703125,0.00899703793799822,1810100000,1840680000.0,0.005047630422998389,0.002203832474517109,0.001267551100651254,52.274430130904406,-0.006072865011894635,0.0009686162425619482,0.00639489188251563
2005-06-02,1204.2900390625,0.0017218715458240386,1813790000,1810100000.0,0.005296150360499083,0.002407801739451465,0.0017599956786475246,52.35462844217897,0.00899703793799822,-0.006072865011894635,0.0009686162425619482
2005-06-03,1196.02001953125,-0.0068671327196959675,1627520000,1813790000.0,0.004571688452926926,0.0015781138491856583,0.0012225810736422205,56.18294640871602,0.0017218715458240386,0.00899703793799822,-0.006072865011894635
2005-06-06,1197.510009765625,0.0012457903797955527,1547120000,1627520000.0,0.005128071613263966,0.00042580649609587075,0.0010076648522593435,48.83545939476508,-0.0068671327196959675,0.0017218715458240386,0.00899703793799822
2005-06-07,1197.260009765625,-0.00020876652216783587,1851370000,1547120000.0,0.005086304810897,0.0007015027406628404,0.0011245337906544306,45.17676239716777,0.0012457903797955527,-0.0068671327196959675,0.0017218715458240386
2005-06-08,1194.6700439453125,-0.0021632442403379804,1715490000,1851370000.0,0.004967620995771595,0.00029552283758298435,0.000794379308380655,46.01745201701599,-0.00020876652216783587,0.0012457903797955527,-0.0068671327196959675
2005-06-09,1200.9300537109375,0.005239948718352094,1824120000,1715490000.0,0.0050285783172410595,6.161168310540033e-05,0.0012214888670491753,43.145554905674864,-0.0021632442403379804,-0.00020876652216783587,0.0012457903797955527
2005-06-10,1198.1099853515625,-0.0023482369773834,1664180000,1824120000.0,0.0051093186271817985,0.0009256148212951065,0.0012738339744489736,50.321228032480704,0.005239948718352094,-0.0021632442403379804,-0.00020876652216783587
2005-06-13,1200.8199462890625,0.002261863243468998,1661350000,1664180000.0,0.004808639393007359,5.130193530520355e-05,0.0016580829493696657,49.546667282122954,-0.0023482369773834,0.005239948718352094,-0.0021632442403379804
2005-06-14,1203.9100341796875,0.002573314925500947,1698150000,1661350000.0,0.004853234686339011,0.0001806266353959085,0.00200017903516167,49.13227819242106,0.002261863243468998,-0.0023482369773834,0.005239948718352094
2005-06-15,1206.5799560546875,0.0022177087981654076,1840440000,1698150000.0,0.0043605318101509905,0.0010452446291354667,0.0016245385518262878,51.3589795235205,0.002573314925500947,0.002261863243468998,-0.0023482369773834
2005-06-16,1210.9599609375,0.0036300991582309816,1776040000,1840440000.0,0.0034103741086444865,0.0003673117151521854,0.0013875567273018252,53.30507705146081,0.0022177087981654076,0.002573314925500947,0.002261863243468998
2005-06-17,1216.9599609375,0.0049547468071156064,2407370000,1776040000.0,0.003545304881890065,0.0005581344763928797,0.001068124162789269,48.19541609503264,0.0036300991582309816,0.0022177087981654076,0.002573314925500947
2005-06-20,1216.0999755859375,-0.0007066669234541134,1714530000,2407370000.0,0.0026529355616559105,0.001740322429074037,0.001083064462584954,52.74893850341846,0.0049547468071156064,0.0036300991582309816,0.0022177087981654076
2005-06-21,1213.6099853515625,-0.002047520996927288,1720700000,1714530000.0,0.0027629410626321188,0.0015450766987490706,0.0011232897197059554,53.772476272238556,-0.0007066669234541134,0.0049547468071156064,0.0036300991582309816
2005-06-22,1213.8800048828125,0.00022249283914033136,1823250000,1720700000.0,0.0029476408683289314,0.0013612012512731254,0.0008283620444280548,40.37829342825233,-0.002047520996927288,-0.0007066669234541134,0.0049547468071156064
2005-06-23,1200.72998046875,-0.010833051340467525,2029920000,1823250000.0,0.002718313343091647,0.0015997749592209566,0.0008306933211631784,48.56898976270268,0.00022249283914033136,-0.002047520996927288,-0.0007066669234541134
2005-06-24,1191.5699462890625,-0.0076287211352144,2418800000,2029920000.0,0.004496828741748615,-7.525046661005508e-06,0.0004590448873170505,46.38511282349977,-0.010833051340467525,0.00022249283914033136,-0.002047520996927288
2005-06-27,1190.68994140625,-0.0007385255775820276,1738620000,2418800000.0,0.005075086915260039,-0.0005355734624441055,-0.00024213576356945098,41.11602978207916,-0.0076287211352144,-0.010833051340467525,0.00022249283914033136
2005-06-28,1201.5699462890625,0.009137563444907348,1772410000,1738620000.0,0.004979110461682144,-0.0008356123445492081,-0.00032749285457664976,49.52172620073693,-0.0007385255775820276,-0.0076287211352144,-0.010833051340467525
2005-06-29,1199.8499755859375,-0.0014314361876618387,1769280000,1772410000.0,0.005837221401766341,-0.00017918749260856793,0.0004330285682634494,58.925822186732105,0.009137563444907348,-0.0007385255775820276,-0.0076287211352144
2005-06-30,1191.3299560546875,-0.007100904033514155,2109490000,1769280000.0,0.005784555800596474,-0.0005441019911912925,-8.839513801955356e-05,44.981643768530624,-0.0014314361876618387,0.009137563444907348,-0.0007385255775820276
2005-07-01,1194.43994140625,0.0026105155299391836,1593820000,2109490000.0,0.005917976635530607,-0.0016172023103658063,-0.0005295339169864632,46.3186787269371,-0.007100904033514155,-0.0014314361876618387,0.009137563444907348
2005-07-05,1204.989990234375,0.008832632317790745,1805820000,1593820000.0,0.005669955594912878,-0.0018516254380834484,-5.5651504504705684e-05,50.25028008296362,0.0026105155299391836,-0.007100904033514155,-0.0014314361876618387
2005-07-06,1194.93994140625,-0.008340358766109057,1883470000,1805820000.0,0.0066087331012068895,-0.0008976955139589626,0.0003236905923950539,54.14178239048537,0.008832632317790745,0.0026105155299391836,-0.007100904033514155
2005-07-07,1197.8699951171875,0.0024520510273422502,1952440000,1883470000.0,0.007017354168627523,-0.0015269792908771396,-8.288901980200713e-05,44.28555236777817,-0.008340358766109057,0.008832632317790745,0.0026105155299391836
2005-07-08,1211.8599853515625,0.011679055566465202,1900810000,1952440000.0,0.007113869648008663,-0.0013040234720569476,0.0001478757435820044,49.42116626177333,0.0024520510273422502,-0.008340358766109057,0.008832632317790745
2005-07-11,1219.43994140625,0.006254811732634646,1846300000,1900810000.0,0.007322285206321112,0.000947187218636325,0.0004698310859876598,53.06590097214689,0.011679055566465202,0.0024520510273422502,-0.008340358766109057
2005-07-12,1222.2099609375,0.0022715506005615005,1932010000,1846300000.0,0.006814137030085695,0.0023355405054212297,0.0008999835214885621,53.18091633471225,0.006254811732634646,0.011679055566465202,0.0024520510273422502
2005-07-13,1223.2900390625,0.0008837091494260374,1812500000,1932010000.0,0.006729209362081238,0.0026365481232355826,0.0009004678893431873,51.92698551059492,0.0022715506005615005,0.006254811732634646,0.011679055566465202
2005-07-14,1226.5,0.0026240391362624127,2048710000,1812500000.0,0.006338041766726158,0.0018111626936874515,0.0008159876005394417,50.29734715611085,0.0008837091494260374,0.0022715506005615005,0.006254811732634646
2005-07-15,1227.9200439453125,0.001157801830666605,1716400000,2048710000.0,0.006236439453603465,0.0022167102260798764,0.000836304117444292,56.60498574134025,0.0026240391362624127,0.0008837091494260374,0.0022715506005615005
2005-07-18,1221.1300048828125,-0.005529707814430296,1582100000,1716400000.0,0.005349156971693332,0.0030425808124979526,0.0007126892510660732,54.387443402360304,0.001157801830666605,0.0026240391362624127,0.0008837091494260374
2005-07-19,1229.3499755859375,0.006731446013329201,2041280000,1582100000.0,0.006001781689684483,0.0022285584780610047,0.00018846651998877806,47.60272891291193,-0.005529707814430296,0.001157801830666605,0.0026240391362624127
2005-07-20,1235.199951171875,0.004758592509955806,2063340000,2041280000.0,0.005777476934342655,0.00201843984761485,0.0005603721668279438,48.82416177943837,0.006731446013329201,-0.005529707814430296,0.001157801830666605
2005-07-21,1227.0400390625,-0.00660614672274995,2129840000,2063340000.0,0.004514896737858481,0.0033283349752213365,0.0009006778421720985,53.302446273261104,0.004758592509955806,0.006731446013329201,-0.005529707814430296
2005-07-22,1233.6800537109375,0.0054114082972474,1766990000,2129840000.0,0.00550938181028774,0.0024225152002121165,0.0005592458640775843,50.24883655970592,-0.00660614672274995,0.004758592509955806,0.006731446013329201
2005-07-25,1229.030029296875,-0.003769230441940885,1717580000,1766990000.0,0.004624826645977169,0.0017957504732903362,0.0013714688459633307,51.37676266327691,0.0054114082972474,-0.00660614672274995,0.004758592509955806
2005-07-26,1231.1600341796875,0.001733077981854514,1934180000,1717580000.0,0.0046372745428106725,0.000793346255832783,0.0015644433806270065,43.98069786796627,-0.003769230441940885,0.0054114082972474,-0.00660614672274995
2005-07-27,1236.7900390625,0.0045729269359882085,1945800000,1934180000.0,0.004621301512496316,0.0007394989939620844,0.0016880235585988335,55.41535533854679,0.001733077981854514,-0.003769230441940885,0.0054114082972474
2005-07-28,1243.719970703125,0.005603159325149543,2001680000,1945800000.0,0.004778670078294746,0.0011084207726183015,0.0014597917331528765,51.24675962779512,0.0045729269359882085,0.001733077981854514,-0.003769230441940885
2005-07-29,1234.1800537109375,-0.00767047021589129,1789600000,2001680000.0,0.0049725831580792156,0.0014063327915070146,0.0018115215087934455,46.04736222680958,0.005603159325149543,0.0045729269359882085,0.001733077981854514
2005-08-01,1235.3499755859375,0.0009479345185350319,1716870000,1789600000.0,0.005745258874739266,0.000523505586851225,0.0017830431996745887,41.78043450845024,-0.00767047021589129,0.005603159325149543,0.0045729269359882085
2005-08-02,1244.1199951171875,0.007099218605715496,2043120000,1716870000.0,0.005337651983338599,0.0011712698201477578,0.0016999141491043813,49.259252603428905,0.0009479345185350319,-0.00767047021589129,0.005603159325149543
2005-08-03,1245.0400390625,0.0007395138322054962,1999980000,2043120000.0,0.005381307669395645,0.0012080470793863873,0.0016132434635006188,53.3023726149814,0.007099218605715496,0.0009479345185350319,-0.00767047021589129
2005-08-04,1235.8599853515625,-0.007373299992705418,1981220000,1999980000.0,0.005234756720460415,0.0008061392116113564,0.0020672370934163463,49.04557898029045,0.0007395138322054962,0.007099218605715496,0.0009479345185350319
2005-08-05,1226.4200439453125,-0.007638358323871608,1930280000,1981220000.0,0.005359586341957462,0.0007294238846158096,0.0015759695424139631,45.951938353069664,-0.007373299992705418,0.0007395138322054962,0.007099218605715496
2005-08-08,1223.1300048828125,-0.0026826364089062027,1804140000,1930280000.0,0.005672503385964994,-0.0005755527774960912,0.0006100988478971225,48.93448928423692,-0.007638358323871608,-0.007373299992705418,0.0007395138322054962
2005-08-09,1231.3800048828125,0.006744990284814678,1897520000,1804140000.0,0.005614641649989578,-0.00046689337419262287,0.00016322644082008008,44.863820373296605,-0.0026826364089062027,-0.007638358323871608,-0.007373299992705418
2005-08-10,1229.1300048828125,-0.0018272182357014222,2172320000,1897520000.0,0.006040394331963505,3.429785610339353e-05,0.000386898425032739,51.002223239621195,0.006744990284814678,-0.0026826364089062027,-0.007638358323871608
2005-08-11,1237.81005859375,0.007061949245771748,1941560000,2172320000.0,0.005841871613941256,-0.0006057166610655695,0.000251352055776366,52.481090005533495,-0.0018272182357014222,0.006744990284814678,-0.0026826364089062027
