Date,returns,Volume,Volume_lag_1,volatility_lag_10,SMA_10,SMA_20,RSI_14,Lag_1,Lag_2,Lag_3,UNRATE,CPI
2014-02-04,0.007641088938743268,4068410000.0,4726040000.0,0.011022832745601955,-0.005339145641274778,-0.002460651176226353,46.936157553902305,-0.02283191982018462,-0.0064652996420466735,0.011267044743841437,6.7,1.789204
2014-02-05,-0.0020282227794392593,3984290000.0,4068410000.0,0.011517252085716481,-0.004852411946817825,-0.0019530083556071388,49.08943404760734,0.007641088938743268,-0.02283191982018462,-0.0064652996420466735,6.7,1.789204
2014-02-06,0.012439792925644788,3825410000.0,3984290000.0,0.011409873700396539,-0.005112720746909915,-0.0023585077277112954,47.98434146870119,-0.0020282227794392593,0.007641088938743268,-0.02283191982018462,6.7,1.789204
2014-02-07,0.013301886798946505,3775990000.0,3825410000.0,0.012560957388900985,-0.0029797837803603676,-0.0017259076322321209,53.697854312718505,0.012439792925644788,-0.0020282227794392593,0.007641088938743268,6.7,1.789204
2014-02-10,0.0015692347655638095,3312160000.0,3775990000.0,0.01177581234788353,0.0004379497564328316,-0.0010782287517386913,54.65460267398935,0.013301886798946505,0.012439792925644788,-0.0020282227794392593,6.7,1.789204
2014-02-11,0.011062113608869106,3699380000.0,3312160000.0,0.011628088329307694,0.0010825026270130712,-0.0011151013538801603,49.68268026282263,0.0015692347655638095,0.013301886798946505,0.012439792925644788,6.7,1.789204
2014-02-12,-0.00026926239009483766,3326380000.0,3699380000.0,0.01196521634711498,0.0015746487278780808,6.681515193278642e-05,52.660529420344254,0.011062113608869106,0.0015692347655638095,0.013301886798946505,6.7,1.789204
2014-02-13,0.005810025082904069,3289510000.0,3326380000.0,0.011270203966619598,0.002568645714984352,-0.00048754655593933325,52.16638237683417,-0.00026926239009483766,0.011062113608869106,0.0015692347655638095,6.7,1.789204
2014-02-14,0.004809216724759979,3114750000.0,3289510000.0,0.010929186028583391,0.0020229437488906155,-0.00045535470683345515,56.91154988592551,0.005810025082904069,-0.00026926239009483766,0.011062113608869106,6.7,1.789204
2014-02-18,0.0011584739056558213,3421110000.0,3114750000.0,0.010530514045320186,0.003150395385571281,-0.00014753785538761943,52.71986204921919,0.004809216724759979,0.005810025082904069,-0.00026926239009483766,6.7,1.789204
2014-02-19,-0.006524484290135191,3661570000.0,3421110000.0,0.005470716824318982,0.005549434758155325,0.00010514455844027327,48.54053669652855,0.0011584739056558213,0.004809216724759979,0.005810025082904069,6.7,1.789204
2014-02-20,0.006031458262132583,3404980000.0,3661570000.0,0.006588684244219283,0.004132877435267479,-0.000359767255775173,51.137138908827026,-0.006524484290135191,0.0011584739056558213,0.004809216724759979,6.7,1.789204
2014-02-21,-0.0019187235651341172,3403880000.0,3404980000.0,0.006234727545339214,0.004938845539424664,-8.693760374262616e-05,48.29011970004516,0.006031458262132583,-0.006524484290135191,0.0011584739056558213,6.7,1.789204
2014-02-24,0.00618651346579302,4014530000.0,3403880000.0,0.005962771455109926,0.0035029938903467727,0.0002616050549932025,51.58620807747815,-0.0019187235651341172,0.006031458262132583,-0.006524484290135191,6.7,1.789204
2014-02-25,-0.0013476817370097205,3515560000.0,4014530000.0,0.005012339353407369,0.0027914565570314243,0.001614703156732128,60.74323118444104,0.00618651346579302,-0.0019187235651341172,0.006031458262132583,6.7,1.789204
2014-02-26,2.1699977565736717e-05,3716730000.0,3515560000.0,0.005173648096790404,0.0024997649067740714,0.001791133766893571,45.99129642484122,-0.0013476817370097205,0.00618651346579302,-0.0019187235651341172,6.7,1.789204
2014-02-27,0.004948082937896281,3547460000.0,3716730000.0,0.0042365818093637155,0.0013957235436437344,0.0014851861357609076,50.98728888673469,2.1699977565736717e-05,-0.0013476817370097205,0.00618651346579302,6.7,1.789204
2014-02-28,0.0027826887923012578,3917450000.0,3547460000.0,0.0043290060281537,0.0019174580764428461,0.002243051895713599,46.026634840770406,0.004948082937896281,2.1699977565736717e-05,-0.0013476817370097205,6.7,1.789204
2014-03-03,-0.007378510346287226,3428220000.0,3917450000.0,0.004127720766238838,0.0016147244473825651,0.0018188340981365903,44.4970275931306,0.0027826887923012578,0.004948082937896281,2.1699977565736717e-05,6.7,1.821445
2014-03-04,0.01526770113133269,3765770000.0,3428220000.0,0.004820812869957947,0.0003959517402778445,0.0017731735629245627,45.24086317721549,-0.007378510346287226,0.0027826887923012578,0.004948082937896281,6.7,1.821445
2014-03-05,-5.335132643191631e-05,3392990000.0,3765770000.0,0.0067481898079035365,0.0018068744628455314,0.0036781546105004283,51.96230638210192,0.01526770113133269,-0.007378510346287226,0.0027826887923012578,6.7,1.821445
2014-03-06,0.0017184082710823834,3360450000.0,3392990000.0,0.006143686337156492,0.002453987759215859,0.003293432597241669,50.09712687992656,-5.335132643191631e-05,0.01526770113133269,-0.007378510346287226,6.7,1.821445
2014-03-07,0.0005380892952486782,3564740000.0,3360450000.0,0.00601467167521649,0.002022682760110839,0.003480764149767751,48.085192166339276,0.0017184082710823834,-5.335132643191631e-05,0.01526770113133269,6.7,1.821445
2014-03-10,-0.0004632463094992323,3021350000.0,3564740000.0,0.005884558127827253,0.0022683640461491185,0.0028856789682479454,48.00453691244254,0.0005380892952486782,0.0017184082710823834,-5.335132643191631e-05,6.7,1.821445
2014-03-11,-0.005082138985368356,3392400000.0,3021350000.0,0.005767149199383234,0.001603388068619893,0.0021974223128256587,49.22310236771592,-0.0004632463094992323,0.0005380892952486782,0.0017184082710823834,6.7,1.821445
